"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.alibaba.datax.plugin.reader.loghubreader","C:\User\arun\Assignment 2_summer\alibaba\DataX\loghubreader\src\main\java\com\alibaba\datax\plugin\reader\loghubreader\LogHubReader.java","3","253","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.alibaba.datax.plugin.writer.mongodbwriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\mongodbwriter\src\main\java\com\alibaba\datax\plugin\writer\mongodbwriter\util\MongoUtil.java","4","90","Unnecessary qualifier 'MongoUtil': 'isHostPortPattern' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.writer.neo4jwriter.element","C:\User\arun\Assignment 2_summer\alibaba\DataX\neo4jwriter\src\main\java\com\alibaba\datax\plugin\writer\neo4jwriter\element\PropertyType.java","4","35","Unnecessary qualifier 'PropertyType': 'values' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.writer.neo4jwriter.element","C:\User\arun\Assignment 2_summer\alibaba\DataX\neo4jwriter\src\main\java\com\alibaba\datax\plugin\writer\neo4jwriter\element\PropertyType.java","4","38","Unnecessary qualifier 'PropertyType': 'STRING' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","100","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","210","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"3","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","212","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"4","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","214","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"5","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","215","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"6","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","217","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"7","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","220","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"8","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","225","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"9","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","228","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"10","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","4","231","Unnecessary qualifier 'ObReaderUtils': 'isOracleMode' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"11","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","251","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"12","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","253","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"13","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","255","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"14","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","258","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"15","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","261","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"16","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","3","266","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"17","com.alibaba.datax.plugin.reader.oceanbasev10reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10reader\src\main\java\com\alibaba\datax\plugin\reader\oceanbasev10reader\util\ObReaderUtils.java","4","272","Unnecessary qualifier 'ObReaderUtils': 'isOracleMode' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.writer.oceanbasev10writer.task","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10writer\src\main\java\com\alibaba\datax\plugin\writer\oceanbasev10writer\task\ConcurrentTableWriterTask.java","4","427","Unnecessary qualifier 'ConcurrentTableWriterTask': 'LOG' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.writer.oceanbasev10writer.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10writer\src\main\java\com\alibaba\datax\plugin\writer\oceanbasev10writer\util\DbUtils.java","3","45","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.alibaba.datax.plugin.writer.oceanbasev10writer.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10writer\src\main\java\com\alibaba\datax\plugin\writer\oceanbasev10writer\util\ObWriterUtils.java","4","159","Unnecessary qualifier 'ObWriterUtils': 'isEscapeMode' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.writer.oceanbasev10writer.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10writer\src\main\java\com\alibaba\datax\plugin\writer\oceanbasev10writer\util\ObWriterUtils.java","4","216","Unnecessary qualifier 'ObWriterUtils': 'isEscapeMode' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","com.alibaba.datax.plugin.writer.oceanbasev10writer.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10writer\src\main\java\com\alibaba\datax\plugin\writer\oceanbasev10writer\util\ObWriterUtils.java","3","265","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"4","com.alibaba.datax.plugin.writer.oceanbasev10writer.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10writer\src\main\java\com\alibaba\datax\plugin\writer\oceanbasev10writer\util\ObWriterUtils.java","3","268","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"5","com.alibaba.datax.plugin.writer.oceanbasev10writer.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\oceanbasev10writer\src\main\java\com\alibaba\datax\plugin\writer\oceanbasev10writer\util\ObWriterUtils.java","3","378","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.alibaba.datax.plugin.writer.ocswriter.utils","C:\User\arun\Assignment 2_summer\alibaba\DataX\ocswriter\src\main\java\com\alibaba\datax\plugin\writer\ocswriter\utils\CommonUtils.java","3","8","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.alibaba.datax.plugin.reader.odpsreader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpsreader\src\main\java\com\alibaba\datax\plugin\reader\odpsreader\util\OdpsUtil.java","4","54","Unnecessary qualifier 'OdpsUtil': 'MAX_RETRY_TIME' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.reader.odpsreader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpsreader\src\main\java\com\alibaba\datax\plugin\reader\odpsreader\util\OdpsUtil.java","4","55","Unnecessary qualifier 'OdpsUtil': 'MAX_RETRY_TIME' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"3","com.alibaba.datax.plugin.reader.odpsreader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpsreader\src\main\java\com\alibaba\datax\plugin\reader\odpsreader\util\OdpsUtil.java","4","57","Unnecessary qualifier 'OdpsUtil': 'MAX_RETRY_TIME' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"4","com.alibaba.datax.plugin.reader.odpsreader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpsreader\src\main\java\com\alibaba\datax\plugin\reader\odpsreader\util\OdpsUtil.java","4","220","Unnecessary qualifier 'OdpsUtil': 'checkIfConstantColumn' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"5","com.alibaba.datax.plugin.reader.odpsreader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpsreader\src\main\java\com\alibaba\datax\plugin\reader\odpsreader\util\OdpsUtil.java","4","230","Unnecessary qualifier 'OdpsUtil': 'indexOfIgnoreCase' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"6","com.alibaba.datax.plugin.reader.odpsreader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpsreader\src\main\java\com\alibaba\datax\plugin\reader\odpsreader\util\OdpsUtil.java","4","239","Unnecessary qualifier 'OdpsUtil': 'indexOfIgnoreCase' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.writer.odpswriter","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\OdpsWriterProxy.java","4","393","Unnecessary qualifier 'java.sql': 'Timestamp' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.writer.odpswriter","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\OdpsWriterProxy.java","4","395","Unnecessary qualifier 'java.sql': 'Timestamp' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"3","com.alibaba.datax.plugin.writer.odpswriter","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\OdpsWriterProxy.java","3","428","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","60","Unnecessary qualifier 'OdpsUtil': 'MAX_RETRY_TIME' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","61","Unnecessary qualifier 'OdpsUtil': 'MAX_RETRY_TIME' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"3","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","62","Unnecessary qualifier 'OdpsUtil': 'MAX_RETRY_TIME' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"4","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","183","Unnecessary qualifier 'OdpsUtil': 'listOdpsPartitions' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"5","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","597","Unnecessary qualifier 'OdpsUtil': 'date2StringWithFormat' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"6","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","601","Unnecessary qualifier 'OdpsUtil': 'date2StringWithFormat' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"7","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","631","Unnecessary qualifier 'OdpsUtil': 'isPartitionedTable' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"8","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","641","Unnecessary qualifier 'OdpsUtil': 'truncatePartition' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"9","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","649","Unnecessary qualifier 'OdpsUtil': 'truncateNonPartitionedTable' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"10","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","660","Unnecessary qualifier 'OdpsUtil': 'isPartitionExist' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"11","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","664","Unnecessary qualifier 'OdpsUtil': 'addPart' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"12","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","687","Unnecessary qualifier 'OdpsUtil': 'isPartitionedTable' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"13","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","943","Unnecessary qualifier 'OdpsUtil': 'validateStringLength' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"14","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","965","Unnecessary qualifier 'OdpsUtil': 'dataOverLength' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"15","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","966","Unnecessary qualifier 'OdpsUtil': 'truncateSingleFieldData' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"16","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","971","Unnecessary qualifier 'OdpsUtil': 'dataOverLength' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"17","com.alibaba.datax.plugin.writer.odpswriter.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\odpswriter\src\main\java\com\alibaba\datax\plugin\writer\odpswriter\util\OdpsUtil.java","4","973","Unnecessary qualifier 'OdpsUtil': 'setNull' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.reader.conn","C:\User\arun\Assignment 2_summer\alibaba\DataX\opentsdbreader\src\main\java\com\alibaba\datax\plugin\reader\conn\CliQuery.java","3","58","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.alibaba.datax.plugin.writer.osswriter","C:\User\arun\Assignment 2_summer\alibaba\DataX\osswriter\src\main\java\com\alibaba\datax\plugin\writer\osswriter\OssWriter.java","4","220","Unnecessary qualifier 'OssWriter': 'parseParentPathLength' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.writer.osswriter","C:\User\arun\Assignment 2_summer\alibaba\DataX\osswriter\src\main\java\com\alibaba\datax\plugin\writer\osswriter\OssWriter.java","3","1105","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"1","com.alibaba.datax.plugin.reader.otsreader.utils","C:\User\arun\Assignment 2_summer\alibaba\DataX\otsreader\src\main\java\com\alibaba\datax\plugin\reader\otsreader\utils\ParamParser.java","4","161","Unnecessary qualifier 'ParamParser': 'parseOTSColumn' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.reader.otsreader.utils","C:\User\arun\Assignment 2_summer\alibaba\DataX\otsreader\src\main\java\com\alibaba\datax\plugin\reader\otsreader\utils\ParamParser.java","4","204","Unnecessary qualifier 'ParamParser': 'parseTimeseriesColumnType' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","com.alibaba.datax.plugin.reader.otsreader.utils","C:\User\arun\Assignment 2_summer\alibaba\DataX\otsreader\src\main\java\com\alibaba\datax\plugin\reader\otsreader\utils\ParamParser.java","4","231","Unnecessary qualifier 'ParamParser': 'parseTimeseriesColumnIsTag' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.reader.otsreader.utils","C:\User\arun\Assignment 2_summer\alibaba\DataX\otsreader\src\main\java\com\alibaba\datax\plugin\reader\otsreader\utils\RangeSplit.java","4","250","Unnecessary qualifier 'RangeSplit': 'splitRangeByPrimaryKeyType' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.rdbms.reader.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\reader\util\SingleTableSplitUtil.java","4","260","Unnecessary qualifier 'SingleTableSplitUtil': 'DATABASE_TYPE' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","136","Unnecessary qualifier 'DBUtil': 'asyncResultSetNext' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","140","Unnecessary qualifier 'DBUtil': 'asyncResultSetNext' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","146","Unnecessary qualifier 'DBUtil': 'asyncResultSetNext' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"4","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","192","Unnecessary qualifier 'DBUtil': 'asyncResultSetNext' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"5","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","322","Unnecessary qualifier 'DBUtil': 'connect' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"6","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","348","Unnecessary qualifier 'DBUtil': 'connect' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"7","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","3","482","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","3","489","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","3","496","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"10","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","529","Unnecessary qualifier 'DBUtil': 'closeDBResources' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"11","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","546","Unnecessary qualifier 'DBUtil': 'closeDBResources' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"12","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","582","Unnecessary qualifier 'DBUtil': 'closeDBResources' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"13","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","605","Unnecessary qualifier 'DBUtil': 'closeDBResources' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"14","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","628","Unnecessary qualifier 'DBUtil': 'closeDBResources' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"15","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","643","Unnecessary qualifier 'DBUtil': 'asyncResultSetNext' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"16","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","650","Unnecessary qualifier 'DBUtil': 'closeDBResources' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"17","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","675","Unnecessary qualifier 'DBUtil': 'asyncResultSetNext' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"18","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","677","Unnecessary qualifier 'DBUtil': 'asyncResultSetNext' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"19","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","697","Unnecessary qualifier 'DBUtil': 'closeResultSet' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"20","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","710","Unnecessary qualifier 'DBUtil': 'doDealWithSessionConfig' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"21","com.alibaba.datax.plugin.rdbms.util","C:\User\arun\Assignment 2_summer\alibaba\DataX\plugin-rdbms-util\src\main\java\com\alibaba\datax\plugin\rdbms\util\DBUtil.java","4","716","Unnecessary qualifier 'DBUtil': 'doDealWithSessionConfig' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
